Company_Number,Company_Creation_Date,total_products,total_transactions,total_revenue,total_usage,total_accounts,churned
321155,22OCT2009:21:39:50,5,935,656863.88,5351842,1,0
321160,22OCT2009:21:39:51,1,7,-22.88,812,1,0
321168,22OCT2009:21:39:53,3,421,393647.43,10624860,1,0
321170,22OCT2009:21:39:54,3,50,3588.75,40290,1,0
321172,22OCT2009:21:39:54,3,123,52715.18,3853275,1,0
321176,22OCT2009:21:39:55,4,623,281290.16,10868030,1,0
321179,22OCT2009:21:39:56,3,106,41530.31,1189455,1,0
321192,22OCT2009:21:39:59,5,319,202744.96,18468463,1,0
321197,22OCT2009:21:40:00,1,55,16647.53,202371,1,0
321203,22OCT2009:21:40:01,4,378,238075.49,14578544,1,0
321207,22OCT2009:21:40:01,4,371,134268.61,7175034,1,0
321208,22OCT2009:21:40:02,1,50,464.12,29485,1,0
321209,22OCT2009:21:40:02,2,43,5707.39,174758,1,0
321211,22OCT2009:21:40:02,2,178,55877.11,1737490,1,0
321218,22OCT2009:21:40:04,4,204,12457.19,99364,1,0
321220,22OCT2009:21:40:04,2,7,66,645,1,0
321237,23OCT2009:06:54:05,1,35,2780.3,254451,1,0
321273,23OCT2009:12:12:51,1,13,543.59,2002,1,0
321349,26OCT2009:14:08:19,3,257,261656.7,3816075,1,0
321364,26OCT2009:17:17:07,1,2,1.98,267,1,0
321392,27OCT2009:09:25:54,1,53,12144.02,139923,1,0
321424,27OCT2009:13:28:10,1,54,1749.53,17314,1,0
321435,27OCT2009:17:04:31,1,28,707.18,2506,1,0
321439,27OCT2009:17:37:50,1,17,566.1,1714,1,0
321443,28OCT2009:06:54:16,2,85,0,39366,1,0
321481,28OCT2009:12:54:23,1,51,2450.37,40962,1,0
321486,28OCT2009:13:07:18,2,4,288.74,2313,1,0
321503,28OCT2009:16:29:14,2,50,3646.04,17265,1,0
321505,28OCT2009:16:39:28,2,148,61972.02,738539,1,0
321518,29OCT2009:01:02:12,3,77,10795.78,29207,2,0
321553,29OCT2009:10:23:09,3,25,2502.73,101705,1,0
321603,29OCT2009:14:12:28,2,46,7152.68,40579,1,0
321643,30OCT2009:12:38:08,2,52,7702.89,7715,1,0
321660,30OCT2009:16:17:41,8,716,1281007,14942550,2,0
321672,01NOV2009:21:07:26,2,160,189862.16,2153626,1,0
321678,02NOV2009:03:52:09,1,20,290.6,2169,4,0
321692,02NOV2009:07:34:14,3,157,32468.04,383781,2,0
321743,02NOV2009:11:11:24,2,72,14059.13,88648,1,0
321748,02NOV2009:11:32:02,3,149,88317.76,1424155,5,0
321780,02NOV2009:15:40:28,2,24,2128.01,2883,1,0
321823,03NOV2009:10:52:23,2,3,28.18,574,NA,0
321828,03NOV2009:11:09:41,1,22,479.54,3474,1,0
321859,03NOV2009:16:53:33,2,49,1109.86,34106,1,0
321906,04NOV2009:11:42:45,2,242,72858.85,754245,2,0
321941,04NOV2009:17:05:04,1,18,247.53,929,1,0
321950,05NOV2009:08:36:21,1,39,493.27,8013,1,0
321951,05NOV2009:09:22:40,1,26,203.01,3094,1,0
321956,05NOV2009:10:08:34,1,1,0.99,136,1,0
322000,06NOV2009:02:06:06,1,4,45.87,110,1,0
322013,06NOV2009:08:14:42,1,30,13740.12,104105,1,0
322024,06NOV2009:10:07:26,1,17,1125.64,44010,1,1
322027,06NOV2009:10:36:54,1,102,66114.37,167617,1,0
322065,09NOV2009:01:20:43,3,46,2383.92,7216,1,0
322067,09NOV2009:01:52:34,2,51,3419.17,29073,1,0
322106,09NOV2009:12:41:03,1,3,32.46,121,1,0
322135,10NOV2009:02:19:04,2,28,1903.84,13884,1,1
322153,10NOV2009:10:23:19,1,8,97.06,3612,1,0
322188,10NOV2009:15:34:06,4,285,1047705.67,5631726,2,0
322223,11NOV2009:07:40:06,1,37,5443.84,53964,1,0
322251,11NOV2009:13:27:07,1,18,1948.97,26460,1,0
322252,11NOV2009:13:31:22,1,49,3354.36,49513,1,0
322261,11NOV2009:14:26:13,1,3,8.76,0,1,1
322278,11NOV2009:17:13:54,1,2,-20.67,0,1,0
322302,12NOV2009:09:47:37,1,21,2305.64,74990,1,0
322414,13NOV2009:16:04:27,1,60,4793.03,217290,5,0
322428,13NOV2009:18:56:58,2,42,7797.45,19912,1,0
322472,16NOV2009:11:25:22,1,74,3981.09,27097,1,0
322492,16NOV2009:15:04:24,1,34,3192.54,16500,1,0
322497,16NOV2009:16:05:15,1,14,223.12,4787,1,0
322547,17NOV2009:09:22:39,3,194,149968.98,6729894,1,0
322553,17NOV2009:10:58:50,3,95,14179.62,62900,1,0
322573,17NOV2009:13:13:05,4,259,245385.14,4275194,7,0
322583,17NOV2009:14:23:26,1,18,642.26,3120,1,1
322604,17NOV2009:16:00:07,1,17,36.21,0,1,0
322610,17NOV2009:16:48:45,3,97,325613.51,446308,1,0
322617,17NOV2009:23:38:30,4,185,309461.27,2948129,1,0
322634,18NOV2009:06:42:25,3,239,113431.72,2067014,152,0
322639,18NOV2009:07:54:42,1,32,4164.02,21828,1,0
322650,18NOV2009:09:15:34,1,17,2224.82,48623,1,0
322702,18NOV2009:17:03:11,1,47,25211,68651,1,1
322743,19NOV2009:10:23:41,1,70,20595.57,42073,1,0
322747,19NOV2009:11:21:49,1,18,266.71,1706,1,0
322753,19NOV2009:12:25:11,1,3,170.4,541,1,0
322802,20NOV2009:09:26:03,1,95,2445.26,24235,1,0
322813,20NOV2009:11:27:05,1,1,0.07,2,1,0
322821,20NOV2009:12:41:41,1,46,2100.79,32081,1,0
322882,23NOV2009:10:01:16,2,88,28153.77,527347,1,0
322883,23NOV2009:10:18:15,3,99,41184.22,390163,2,0
322912,23NOV2009:12:15:24,1,35,7828.39,36504,1,0
322938,23NOV2009:16:57:48,1,32,1067.78,6715,1,0
322953,24NOV2009:06:11:53,1,68,2783.02,20882,1,0
323027,24NOV2009:19:13:16,3,23,400.2,2031,1,0
323058,25NOV2009:10:03:43,2,43,1200.74,8163,1,0
323061,25NOV2009:10:11:33,2,38,1071.67,5646,2,0
323062,25NOV2009:10:28:50,3,64,41038.99,90694,11,0
323098,26NOV2009:05:57:52,1,5,50.57,338,1,0
323135,27NOV2009:01:35:02,2,285,342867.79,1651394,1,0
323136,27NOV2009:01:55:02,2,21,1241.6,4432,1,0
323154,27NOV2009:08:10:29,1,34,858.4,123198,1,0
323161,27NOV2009:09:45:11,1,35,598.91,6204,1,0
323201,30NOV2009:08:46:32,1,3,0.4,21,1,1
323202,30NOV2009:09:13:42,2,121,42480.36,895585,1,0
323225,30NOV2009:12:39:06,1,64,13205.7,248620,21,0
323263,01DEC2009:07:25:55,1,8,229.58,6248,1,0
323275,01DEC2009:09:03:30,3,111,22331.88,228405,1,0
323281,01DEC2009:10:06:47,1,25,3933.06,56595,1,0
323292,01DEC2009:12:17:24,1,10,137.33,659,1,0
323332,02DEC2009:02:09:09,2,63,9258.56,23011,1,0
323367,02DEC2009:10:37:42,1,17,151.68,2528,1,0
323371,02DEC2009:11:02:26,1,54,10692.59,76807,1,0
323373,02DEC2009:11:33:25,1,32,1677.47,13545,1,0
323374,02DEC2009:11:38:54,1,3,87.12,765,1,0
323385,02DEC2009:12:13:55,1,8,54.05,957,1,0
323392,02DEC2009:14:38:02,5,522,317469.7,5766244,1,0
323420,03DEC2009:04:39:00,1,8,85.58,977,1,0
323498,03DEC2009:15:35:34,1,9,54.09,1214,1,0
323506,03DEC2009:17:30:41,2,93,17608.71,83821,2,0
323793,04DEC2009:04:12:48,2,13,146.24,375,2,1
323794,04DEC2009:04:35:32,2,113,3694.67,48054,1,0
323798,04DEC2009:05:47:44,1,6,4385.88,0,1,0
323813,04DEC2009:09:54:47,3,74,3860.68,22986,1,0
323834,04DEC2009:12:23:29,1,7,95.19,143,1,0
323882,07DEC2009:12:43:38,1,34,2099.56,52489,1,0
323886,07DEC2009:13:40:39,5,594,1860722.93,25630647,1,0
323905,07DEC2009:16:26:16,1,3,6.57,0,1,1
323946,08DEC2009:12:57:22,1,17,78.44,316,1,0
323956,08DEC2009:14:23:53,2,57,10877.9,241164,1,0
323963,08DEC2009:15:00:32,1,56,8261.48,129294,11,0
323996,09DEC2009:05:59:17,2,105,31815.8,208548,1,0
324017,09DEC2009:08:40:15,1,16,0,0,1,1
324041,09DEC2009:12:21:57,1,2,-1578.811532,0,1,0
324050,09DEC2009:15:20:26,1,34,499.39,71711,1,0
324059,09DEC2009:16:27:44,1,2,65.44,478,1,0
324090,10DEC2009:10:29:40,2,74,22498.1,357051,2,0
324120,10DEC2009:13:29:37,1,36,172.15,8587,1,0
324154,11DEC2009:05:42:16,1,1,0.53,0,1,0
324175,11DEC2009:11:51:40,1,25,682.81,3798,1,0
324307,15DEC2009:11:02:06,1,62,4240.14,58624,1,0
324308,15DEC2009:11:03:37,4,148,89347.23,430237,1,0
324309,15DEC2009:11:08:50,3,76,60798.88,144248,1,0
324339,15DEC2009:16:17:50,1,29,1046.87,5061,1,0
324410,16DEC2009:15:07:11,5,244,70708.49,2558997,191,0
324411,16DEC2009:15:08:52,5,253,70771.48,1833029,141,0
324413,16DEC2009:15:09:52,5,423,589229.98,24629766,1671,0
324414,16DEC2009:15:11:19,5,318,354507.9,14785591,3,0
324419,16DEC2009:15:21:43,4,114,27379.97,1129793,124,0
324422,16DEC2009:15:24:17,4,104,16400.13,648483,26,0
324428,16DEC2009:15:41:03,1,42,823.86,5729,1,0
324452,17DEC2009:06:55:46,1,17,133687.88,0,1,0
324463,17DEC2009:08:55:36,3,153,70657.49,645107,1,0
324484,17DEC2009:13:04:03,1,37,2027.01,9702,1,0
324522,18DEC2009:07:54:45,1,43,3272.92,50235,1,0
324528,18DEC2009:09:10:33,1,18,101.84,621,1,0
324540,18DEC2009:10:58:58,4,174,78536.67,857380,10,0
324542,18DEC2009:11:14:12,2,68,4673.01,36162,1,0
324579,18DEC2009:17:17:17,1,13,420.53,4979,1,1
324598,21DEC2009:05:35:44,3,31,1310.54,49422,1,0
324599,21DEC2009:05:51:52,3,40,4900.29,101158,1,0
324601,21DEC2009:07:44:15,1,24,138.12,2072,1,0
324690,22DEC2009:11:37:04,1,17,36.21,0,1,0
324748,23DEC2009:09:32:56,1,28,526.43,13493,1,0
324764,23DEC2009:13:42:25,1,80,3431.45,16851,1,0
324771,23DEC2009:22:53:38,2,80,2631.47,26466,1,0
324780,24DEC2009:02:59:04,1,27,436.9,4238,1,0
324784,24DEC2009:05:58:05,3,130,55263.97,536218,1,0
324847,29DEC2009:12:01:37,2,46,10410.31,247860,2,0
324863,29DEC2009:15:28:12,1,27,2539.9,40308,1,0
324866,29DEC2009:17:38:24,1,77,18178.95,558525,13,0
324871,30DEC2009:04:49:04,2,60,3872.25,4803,1,0
324900,30DEC2009:13:50:48,1,50,9974.3,268992,1,0
324907,31DEC2009:09:02:15,1,8,121.38,837,1,0
324948,04JAN2010:11:19:52,1,79,4615.14,25320,1,0
324951,04JAN2010:11:57:08,1,3,1.16,37,1,0
324959,04JAN2010:13:29:36,1,2,16.16,36,1,0
324972,04JAN2010:15:37:14,1,21,2531.72,41999,1,1
324984,05JAN2010:00:26:01,2,13,1225.82,4770,2,1
325007,05JAN2010:08:59:51,1,12,373.2,2900,1,0
325038,05JAN2010:15:43:09,1,51,6045.64,36676,1,0
325042,05JAN2010:15:55:44,2,30,0,57,1,0
325108,06JAN2010:15:35:30,2,116,998044.62,7589754,1,0
325142,07JAN2010:00:31:39,1,42,11872.09,63174,1,0
325148,07JAN2010:05:52:26,2,15,3237.76,3369,1,0
325184,07JAN2010:11:57:41,2,85,11597.27,586913,1,0
325212,07JAN2010:15:08:31,1,6,337.7,1213,1,0
325244,08JAN2010:06:21:40,1,19,1397.76,20882,1,0
325252,08JAN2010:09:02:21,1,73,3408.33,6075,1,0
325261,08JAN2010:10:22:10,1,39,134.25,6846,1,0
325264,08JAN2010:10:39:33,2,37,14712.71,75542,1,0
325304,08JAN2010:16:19:09,2,28,190.63,1927,1,0
325305,08JAN2010:16:28:32,1,18,257.44,1001,1,0
325322,11JAN2010:07:18:53,1,9,126.06,1290,1,0
325348,11JAN2010:10:48:43,9,976,3090340.91,82356836,15,0
325380,11JAN2010:16:46:42,1,80,23025.57,22388,1,0
325394,12JAN2010:05:18:27,1,30,375.41,3901,1,0
325471,12JAN2010:17:39:53,1,13,357.56,614,1,0
325491,13JAN2010:06:41:59,1,32,4469.31,18013,1,0
325498,13JAN2010:08:27:37,1,17,37.23,0,1,0
325543,13JAN2010:14:53:56,1,32,1313.8,5703,1,0
325549,13JAN2010:16:25:21,1,26,59.08,8457,1,0
325554,13JAN2010:16:42:27,1,68,16516.37,298728,2,0
325598,14JAN2010:05:32:25,1,27,917.7,10075,2,0
325605,14JAN2010:06:10:37,1,10,77.39,519,1,0
325657,14JAN2010:14:24:03,2,68,203122.27,801090,3,0
325711,15JAN2010:06:05:59,1,40,254.49,4419,1,0
325744,15JAN2010:10:25:04,2,40,55328.76,542396,6,1
325756,15JAN2010:12:17:14,1,40,2765.46,18397,1,0
325757,15JAN2010:12:21:16,2,61,3538.62,53424,1,0
325795,17JAN2010:21:04:42,1,4,9.54,515,1,0
325806,18JAN2010:04:52:38,3,117,33948.94,668001,1,0
325864,18JAN2010:14:11:54,2,64,12315.07,703510,1,0
325919,19JAN2010:08:38:55,2,4,1471.82,0,1,0
325927,19JAN2010:09:03:41,4,117,94291.55,1801465,1,1
325952,19JAN2010:12:16:49,1,38,2041.85,40117,1,0
325955,19JAN2010:12:33:17,1,9,94.78,2430,1,0
325959,19JAN2010:14:22:17,2,44,1861.31,26799,2,0
325986,20JAN2010:01:09:54,3,45,5700.49,127366,1,0
326018,20JAN2010:11:02:25,1,6,99.85,116,1,0
326083,21JAN2010:07:28:10,2,67,10221.09,154988,1,0
326101,21JAN2010:10:32:19,1,79,6306.3,39952,1,0
326114,21JAN2010:12:01:24,2,53,4241.06,44758,1,0
326119,21JAN2010:12:49:51,1,62,2154.94,69113,1,0
326156,22JAN2010:06:10:36,1,6,100.09,115,1,0
326163,22JAN2010:08:43:22,1,93,10450.85,20773,1,0
326214,22JAN2010:14:57:55,1,20,712.9,1254,1,1
326230,22JAN2010:16:53:01,1,100,22587.7,126537,1,0
326245,25JAN2010:02:33:24,1,13,10221.63,6673,1,0
326248,25JAN2010:05:14:48,1,1,36.06,0,NA,1
326323,26JAN2010:08:49:52,5,508,207007.05,13838830,1,0
326355,26JAN2010:11:19:36,1,22,483.95,2159,1,0
326356,26JAN2010:11:36:20,1,57,3417.03,25479,1,0
326381,26JAN2010:16:57:24,1,55,939.41,5612,1,0
326413,27JAN2010:08:25:21,3,202,42399.25,661669,1,0
326416,27JAN2010:08:38:22,3,172,70555.18,134511,1,0
326464,27JAN2010:15:23:40,3,128,23481.2,416434,1,0
326469,27JAN2010:16:03:01,4,239,52713.75,4340108,1,0
326504,28JAN2010:08:07:08,1,16,0,0,1,0
326515,28JAN2010:09:39:20,1,63,4761.51,14057,1,0
326553,28JAN2010:15:44:55,1,22,584.13,5935,2,0
326566,28JAN2010:17:45:37,1,4,5.52,5,1,0
326598,29JAN2010:08:58:25,1,50,42326.26,675114,1,0
326612,29JAN2010:11:22:24,1,33,421.21,1665,1,0
326616,29JAN2010:11:48:56,3,81,16978.58,314676,1,0
326618,29JAN2010:12:55:59,1,34,1657.97,42440,1,0
326656,01FEB2010:00:31:19,1,53,1988.51,15931,1,0
326665,01FEB2010:04:44:58,3,50,547.43,8284,2,0
326669,01FEB2010:05:48:08,2,57,2647.56,28492,1,0
326675,01FEB2010:07:25:45,2,112,30254.13,314946,1,0
326686,01FEB2010:08:38:55,1,3,48.59,50,1,0
326698,01FEB2010:10:10:34,1,52,4242.04,118428,1,0
326703,01FEB2010:11:02:15,1,49,3503.64,35146,1,0
326726,01FEB2010:14:43:06,1,22,887.04,2798,1,1
326747,01FEB2010:23:58:17,2,46,5838.23,57296,3,0
326775,02FEB2010:09:18:16,1,11,144.25,1425,1,0
326776,02FEB2010:09:22:27,2,7,-709.56,0,1,1
326818,02FEB2010:13:52:29,2,11,363.32,392,1,0
326822,02FEB2010:14:23:51,2,71,8032.49,165756,1,0
326829,02FEB2010:15:01:20,1,32,1038.35,6846,2,0
326839,02FEB2010:15:43:35,3,252,64154.36,598049,1,0
326861,03FEB2010:04:35:13,1,33,4091.19,38347,1,0
326875,03FEB2010:08:06:33,2,23,19610.82,0,1,1
326946,04FEB2010:07:55:01,1,49,951.49,19113,1,0
326947,04FEB2010:07:56:11,3,87,19562.84,148380,1,1
326958,04FEB2010:09:53:51,1,6,85.33,547,1,0
326975,04FEB2010:11:56:51,1,29,4318.74,6724,1,0
326990,04FEB2010:15:51:55,4,252,29595.49,440307,1,0
326992,04FEB2010:16:01:35,1,73,11116.78,193876,2,0
326993,04FEB2010:16:04:47,2,31,3762.09,74120,1,0
327061,05FEB2010:15:07:28,2,42,7864.38,210049,1,0
327066,05FEB2010:15:56:16,2,173,18490.59,175166,1,0
327075,05FEB2010:16:48:33,2,3,214.17,1,1,0
327102,08FEB2010:00:15:04,1,50,1260.94,12178,1,0
327144,08FEB2010:10:34:41,3,251,29048.16,36312,1,0
327153,08FEB2010:11:37:33,2,77,11033.97,133600,1,0
327154,08FEB2010:11:38:19,1,32,1518.96,11129,1,0
327160,08FEB2010:11:48:53,3,156,119802.19,899309,1,0
327217,09FEB2010:10:09:01,1,40,1158.52,6072,2,0
327220,09FEB2010:10:34:29,1,19,633.05,5821,1,0
327253,09FEB2010:15:36:41,1,22,442.42,6675,1,0
327256,09FEB2010:16:29:27,2,40,5180.4,4140,1,0
327290,10FEB2010:09:00:38,2,119,5024.64,12020,1,0
327337,10FEB2010:16:28:24,5,337,298761.92,6606627,1,0
327339,10FEB2010:16:38:24,1,34,1253.27,17513,1,0
327363,11FEB2010:04:56:00,2,55,2504.61,12633,1,0
327364,11FEB2010:05:43:17,1,53,2313.63,19071,1,0
327432,12FEB2010:04:18:09,2,64,2692.45,21847,1,0
327502,14FEB2010:16:06:58,1,34,681.56,96996,1,0
327503,14FEB2010:21:11:38,1,28,226.88,33462,1,0
327509,15FEB2010:04:12:36,2,84,34992.54,521689,1,0
327526,15FEB2010:09:28:15,1,12,2983.14,5889,1,0
327537,15FEB2010:09:54:27,1,17,2474.01,27741,1,0
327576,15FEB2010:16:42:05,1,38,659.92,11836,1,0
327603,16FEB2010:09:43:11,1,18,91.33,764,1,0
327629,16FEB2010:17:04:11,3,262,229935.64,5031863,1,0
327654,17FEB2010:09:27:44,1,2,6.08,55,1,0
327661,17FEB2010:10:34:46,1,53,4900.29,193294,1,0
327742,18FEB2010:10:51:29,1,28,9735.46,228992,1,0
327761,18FEB2010:12:59:54,1,44,891.54,17564,1,0
327768,18FEB2010:15:35:04,1,49,2330.44,43079,3,0
327837,19FEB2010:15:57:55,1,38,5510.67,41234,1,0
327850,22FEB2010:02:56:36,2,31,5361.02,33699,1,0
327882,22FEB2010:11:23:40,2,85,30171.03,732048,1,0
327897,22FEB2010:15:37:22,1,17,409.53,0,1,0
327914,23FEB2010:00:57:50,2,72,45456.12,225233,1,0
327919,23FEB2010:07:30:33,1,34,949.73,30886,1,0
328007,23FEB2010:16:05:46,1,34,198.36,28632,1,0
328008,23FEB2010:16:06:13,3,113,25465.52,221001,1,0
328052,24FEB2010:05:29:05,1,3,29.93,19,1,0
328057,24FEB2010:06:00:25,3,98,89984.8,84280,3,0
328099,24FEB2010:14:29:50,2,240,46995.03,398764,1,0
328105,24FEB2010:14:56:21,1,17,37.23,0,1,0
328109,24FEB2010:15:16:03,1,51,3199.25,5774,1,0
328127,24FEB2010:17:08:04,1,22,417.4,2520,1,0
328132,25FEB2010:00:42:08,1,6,22.73,112,1,1
328136,25FEB2010:05:32:09,1,19,1672.51,8500,1,0
328140,25FEB2010:06:00:06,1,37,2340.25,40904,1,0
328142,25FEB2010:06:25:57,1,11,76.15,540,1,0
328158,25FEB2010:08:43:08,1,21,213.13,905,1,0
328195,25FEB2010:15:20:01,3,84,22187.56,338486,1,0
328208,25FEB2010:17:46:24,1,3,2.47,344,1,0
328217,25FEB2010:18:10:30,1,10,36.01,4940,1,0
328242,26FEB2010:09:19:07,1,33,685.37,5936,1,0
328258,26FEB2010:11:15:47,2,114,6503,133942,1,0
328259,26FEB2010:11:20:34,2,97,17164.59,93609,1,0
328262,26FEB2010:11:37:11,1,25,33.32,746,1,1
328275,26FEB2010:15:00:15,3,114,178070.29,65102,1,0
328301,01MAR2010:05:21:55,2,15,60.84,1512,1,0
328304,01MAR2010:05:55:57,1,18,178.05,1825,1,0
328306,01MAR2010:06:12:12,1,2,19.48,7,1,0
328307,01MAR2010:06:30:47,1,37,1730.09,56858,1,0
328308,01MAR2010:06:36:12,1,60,1745.43,13828,1,0
328309,01MAR2010:06:46:06,2,81,36426.97,984193,1,0
328335,01MAR2010:10:01:55,1,6,128.18,168,1,0
328343,01MAR2010:10:28:21,1,56,2190.58,16846,1,0
328390,01MAR2010:14:23:40,3,63,64250.74,1109831,1,0
328404,02MAR2010:00:52:26,1,6,100.31,686,1,0
328405,02MAR2010:01:30:13,2,79,9533.72,51102,1,0
328437,02MAR2010:10:51:36,2,89,25320.06,597416,1,0
328461,02MAR2010:13:39:47,6,233,729754.66,7727481,10,0
328480,02MAR2010:22:35:21,1,63,1670.3,5740,1,0
328485,03MAR2010:01:34:19,1,6,151.72,626,1,0
328489,03MAR2010:04:24:17,2,115,55348.32,367952,1,0
328503,03MAR2010:07:38:24,1,13,304.14,5386,1,0
328521,03MAR2010:10:02:30,3,86,11529.5,448882,78,0
328533,03MAR2010:11:30:08,3,30,161.9,2836,1,0
328534,03MAR2010:11:37:59,2,8,60.02,543,1,0
328542,03MAR2010:12:40:34,1,18,431.56,1201,1,0
328545,03MAR2010:13:06:45,1,18,331.96,558,1,0
328558,03MAR2010:16:00:55,2,126,8660.31,339366,1,0
328569,04MAR2010:05:41:56,3,38,977.95,31898,1,0
328570,04MAR2010:06:00:54,3,145,74497.37,744687,3,0
328577,04MAR2010:08:48:45,3,34,1416.94,48939,1,0
328579,04MAR2010:09:03:36,3,42,3341.75,88848,1,0
328582,04MAR2010:09:11:58,3,24,819.14,28005,1,0
328585,04MAR2010:09:19:07,3,49,16054.05,433257,1,0
328589,04MAR2010:09:24:06,3,42,465.57,7205,1,0
328592,04MAR2010:09:34:52,2,5,7.44,177,1,0
328604,04MAR2010:12:20:11,1,22,7254.99,185952,1,0
328668,05MAR2010:09:43:17,1,11,74.47,4331,1,0
328673,05MAR2010:10:03:41,3,54,4439.29,107412,1,0
328674,05MAR2010:10:04:50,2,99,5158.47,66415,1,0
328683,05MAR2010:10:47:54,1,34,470.65,11907,1,0
328705,05MAR2010:14:19:29,1,54,4865.41,77865,1,0
328718,07MAR2010:23:33:37,2,36,129.31,5922,1,0
328721,08MAR2010:02:24:23,1,13,6.84,951,1,0
328737,08MAR2010:09:33:29,4,68,13018.96,419872,1,1
328777,08MAR2010:14:25:28,3,144,351698.47,642794,1,0
328783,08MAR2010:15:20:28,2,23,1191.96,19825,1,0
328829,09MAR2010:09:22:27,5,291,226723.44,8255249,2,0
328854,09MAR2010:11:43:42,5,227,212041.65,47342,1,0
328859,09MAR2010:12:03:10,2,48,4846.85,63444,1,0
328867,09MAR2010:13:03:27,2,99,10785.25,36834,1,0
328874,09MAR2010:14:26:16,1,6,32.74,766,1,0
328882,09MAR2010:15:48:01,1,49,1923.69,31188,1,0
328919,10MAR2010:07:44:54,2,65,3803.9,84504,1,0
328931,10MAR2010:09:33:18,2,82,28898.02,384598,1,0
328933,10MAR2010:09:42:51,2,26,3995.55,22002,1,1
328935,10MAR2010:09:49:59,4,73,20090.24,206537,1,0
328966,10MAR2010:14:26:45,1,10,21.3,0,1,1
328989,11MAR2010:05:42:11,2,53,7255.79,126798,1,0
329018,11MAR2010:10:57:40,1,34,519.14,12884,1,0
329027,11MAR2010:13:05:15,1,16,51.29,2,1,0
329062,11MAR2010:18:24:57,1,11,52.69,177,1,0
329072,12MAR2010:05:54:23,1,14,438.84,5471,1,0
329073,12MAR2010:06:00:49,1,2,0.9,16,1,0
329078,12MAR2010:09:00:25,2,55,821.56,29625,1,0
329081,12MAR2010:09:25:22,1,3,2.11,68,1,0
329084,12MAR2010:09:34:37,4,90,24596.25,33757,2,0
329085,12MAR2010:09:35:17,3,73,26601.82,301317,1,0
329104,12MAR2010:11:49:22,2,60,5474.66,48807,1,0
329105,12MAR2010:12:06:08,1,41,5566.65,1800,1,0
329107,12MAR2010:13:14:12,1,20,328.33,998,1,0
329118,12MAR2010:14:40:50,1,45,786.71,4364,1,0
329129,12MAR2010:16:05:09,4,203,86349.94,942231,1,0
329164,13MAR2010:14:52:48,2,69,6223.13,632299,1,0
329165,13MAR2010:15:03:36,1,1,0.01,2,1,0
329166,13MAR2010:15:28:10,1,12,19.37,2830,1,0
329190,15MAR2010:06:39:37,5,210,67960.89,1378568,2,0
329194,15MAR2010:07:29:39,3,49,82132.5,72690,2,0
329226,15MAR2010:11:23:27,1,1,2.48,3,1,0
329233,15MAR2010:12:25:29,1,39,541.51,1567,1,0
329254,15MAR2010:17:41:38,1,2,6.9,15,1,0
329301,16MAR2010:12:21:30,1,17,1919.56,25136,1,0
329303,16MAR2010:12:36:24,1,27,3756.86,48072,1,0
329306,16MAR2010:12:46:43,3,81,18507.58,120913,1,0
329325,16MAR2010:16:28:02,1,17,72.42,0,1,0
329326,16MAR2010:16:30:10,1,14,4452.12,24851,2,1
329369,17MAR2010:10:16:12,1,7,270.2,3248,1,0
329370,17MAR2010:10:25:06,2,59,6270.16,58898,1,0
329385,17MAR2010:11:49:04,1,27,579.56,10080,1,0
329398,17MAR2010:14:54:24,1,2,41.02,349,1,0
329476,18MAR2010:15:15:36,3,72,5116,36634,1,0
329478,18MAR2010:15:33:20,2,83,5342.07,43018,1,0
329485,18MAR2010:16:23:30,1,27,3106.63,23328,1,0
329503,19MAR2010:06:55:27,1,18,668.39,38233,1,0
329549,19MAR2010:15:58:03,1,24,711.51,11380,1,0
329564,20MAR2010:04:03:16,1,36,5608.11,256740,4,0
329605,22MAR2010:09:17:30,1,10,277.62,2532,1,0
329726,22MAR2010:12:50:36,3,80,57387.86,104446,1,0
329757,22MAR2010:14:58:27,3,146,76210,2191814,1,0
329765,22MAR2010:16:22:48,4,309,382370.71,2245471,3,0
329821,23MAR2010:10:27:44,1,56,1693.68,8393,1,0
329829,23MAR2010:11:37:33,3,117,80286.55,1432959,1,0
329901,23MAR2010:15:28:24,1,14,482.6,8217,1,0
329911,23MAR2010:18:02:11,1,20,435.25,62274,1,0
329928,24MAR2010:04:53:05,2,79,2604.02,44910,NA,0
329930,24MAR2010:05:16:23,1,9,126.8,960,1,0
329952,24MAR2010:07:18:43,1,29,16240.9,355692,31,0
329974,24MAR2010:07:38:32,1,18,2360.09,50776,2,0
330153,24MAR2010:10:59:59,1,16,78.16,1504,1,0
330172,24MAR2010:11:30:12,4,136,41124.51,1272957,1,0
330208,25MAR2010:05:38:47,1,2,0.45,17,1,0
330211,25MAR2010:06:32:55,1,8,109.28,93,1,0
330216,25MAR2010:07:08:57,2,12,30.52,902,1,0
330226,25MAR2010:08:58:08,3,108,13078.54,69907,2,0
330234,25MAR2010:09:57:08,2,57,2206.76,22794,1,0
330235,25MAR2010:10:00:46,2,27,532.98,8666,1,0
330244,25MAR2010:10:28:24,3,135,25359.31,384503,2,0
330259,25MAR2010:11:07:28,3,106,19514.33,283591,1,0
330261,25MAR2010:11:11:57,2,63,1879.78,26915,1,0
330264,25MAR2010:11:20:20,3,133,33195.71,628663,1,0
330265,25MAR2010:11:25:05,1,64,1711.68,33265,1,0
330269,25MAR2010:11:29:53,1,55,2041.9,17173,1,0
